Country Name,Country Code,Region,IncomeGroup,Year,Life Expectancy World Bank,Prevelance of Undernourishment,CO2,Health Expenditure %,Education Expenditure %,Unemployment,Corruption,Sanitation,Injuries,Communicable,NonCommunicable
Djibouti,DJI,Middle East & North Africa,Lower middle income,2017,65.893,13.5,419.999986886978,2.46476841,3.74855995178223,26.0599994659424,2.5,35.43612633,34283.22,261281.81,170428.77
Dominica,DMA,Latin America & Caribbean,Upper middle income,2017,,5.7,170.000001788139,5.45470619,4.7667498588562,,4.0,,3732.64,3156.36,19307.94
Denmark,DNK,Europe & Central Asia,High income,2017,81.10243902439025,2.5,33130.0010681152,10.03963375,7.75243997573853,5.82999992370605,,91.36491906,117724.08,71965.1,1469118.18
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2017,73.689,6.2,23549.9992370605,5.83058023,3.92026996612549,5.82999992370605,,,464648.77,761055.21,2102180.97
Algeria,DZA,Middle East & North Africa,Lower middle income,2017,76.499,2.7,158339.996337891,6.27938414,6.50538015365601,10.3330001831055,,18.29457734,1172714.95,1638780.89,7133155.49
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2017,76.584,10.7,38549.9992370605,7.42857885,4.61426019668579,3.83999991416931,,41.81090851,675633.44,703318.46,2884441.89
Eritrea,ERI,Sub-Saharan Africa,Low income,2017,65.538,,720.000028610229,3.72767901,,5.94299983978271,2.0,,270432.93,1499613.11,946177.96
Spain,ESP,Europe & Central Asia,High income,2017,83.28292682926829,2.5,263450.012207031,8.9569416,4.20777988433838,17.2199993133545,,95.6660506,892822.05,498868.3,11075081.76
Estonia,EST,Europe & Central Asia,High income,2017,78.09268292682927,2.5,16709.9990844727,6.59183788,4.96131992340088,5.76000022888184,,92.95386558,45156.52,18159.77,392883.17
Ethiopia,ETH,Sub-Saharan Africa,Low income,2017,65.872,15.7,15819.9996948242,3.45336151,5.64951992034912,2.29900002479553,3.0,6.074356692,2836330.73,23661556.53,12572982.27
Finland,FIN,Europe & Central Asia,High income,2017,81.6317073170732,2.5,43020.0004577637,9.12670135,6.36311006546021,8.64000034332275,,84.09987264,177508.98,37107.98,1428930.64
Fiji,FJI,East Asia & Pacific,Upper middle income,2017,67.252,6.2,1649.99997615814,3.18689561,4.65118980407715,4.27799987792969,,,25333.33,52109.32,247917.81
France,FRA,Europe & Central Asia,High income,2017,82.57560975609756,2.5,317829.986572266,11.33276176,5.45160007476807,9.40999984741211,,78.639709,1889770.76,756973.25,15034474.26
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2017,65.839,16.1,5329.99992370605,2.78068829,3.32681179046631,20.7210006713867,,,56809.98,279516.87,291836.09
United Kingdom,GBR,Europe & Central Asia,High income,2017,81.2560975609756,2.5,367000.0,9.80787468,5.38499021530151,4.32999992370605,,98.05412839,1270755.98,1003700.03,16863088.23
Georgia,GEO,Europe & Central Asia,Upper middle income,2017,73.414,8.1,9729.99954223633,7.05804443,3.57442998886108,13.9399995803833,,35.75669287,139649.84,100745.06,1240195.35
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2017,63.463,7.1,17010.0002288818,3.35796332,3.53362989425659,4.21999979019165,3.5,11.93857292,892797.03,6911805.68,4884650.97
Guinea,GIN,Sub-Saharan Africa,Low income,2017,60.706,,3339.99991416931,3.91060591,2.3203399181366,4.91400003433228,2.5,,483212.47,5092018.0,2138146.98
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2017,57.673,,310.000002384186,7.00049543,2.20000004768372,5.98600006103516,1.5,10.62161617,82185.9,582637.26,318193.34
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2017,58.061,,5800.00019073486,2.95976138,,8.64799976348877,,,32344.24,299884.87,157244.8
Greece,GRC,Europe & Central Asia,High income,2017,81.28780487804877,2.5,66800.0030517578,8.10309219,3.47708988189697,21.4899997711182,,89.39438524,230295.78,135186.0,2948435.63
Grenada,GRD,Latin America & Caribbean,Upper middle income,2017,72.388,,289.99999165535,4.65701056,3.17379999160767,,4.0,,3094.67,3822.08,25357.84
Greenland,GRL,Europe & Central Asia,High income,2017,71.57975609756097,,,,11.0285596847534,,,91.42666624,3529.73,1226.99,15276.92
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2017,73.81,16.3,16569.9996948242,6.13921785,2.95009994506836,2.46000003814697,,,901544.59,1158218.9,2873046.18
Guam,GUM,East Asia & Pacific,High income,2017,79.631,,,,,5.43499994277954,,,4484.47,6167.45,36459.88
Guyana,GUY,Latin America & Caribbean,Upper middle income,2017,69.624,6.1,2470.00002861023,4.31911182,4.6647801399231,13.746000289917,3.0,,49500.19,62926.95,195117.89
Honduras,HND,Latin America & Caribbean,Lower middle income,2017,74.898,13.2,9260.00022888184,6.98996687,4.93701982498169,5.53000020980835,3.0,48.5590408,380152.5,440876.25,1640631.66
Croatia,HRV,Europe & Central Asia,High income,2017,77.8268292682927,2.5,17409.9998474121,6.75844765,3.85475993156433,11.210000038147,,71.69353866,155164.0,43905.57,1267864.74
Haiti,HTI,Latin America & Caribbean,Lower middle income,2017,63.29,44.6,3329.99992370605,4.78747177,1.50423002243042,13.8769998550415,2.5,,809789.27,2308417.26,2771484.07
Hungary,HUN,Europe & Central Asia,High income,2017,75.81707317073172,2.5,46439.998626709,6.75595856,4.61409997940063,4.15999984741211,,86.904568,346095.98,116478.26,3255999.59
Indonesia,IDN,East Asia & Pacific,Lower middle income,2017,71.282,5.9,517320.007324219,2.90417194,2.6699800491333,3.88000011444092,,,5332255.23,17417906.86,54343419.73
India,IND,South Asia,Lower middle income,2017,69.165,13.2,2320409.91210938,2.93597651,4.30544996261597,5.35799980163574,,39.88551213,50513560.36,151917798.8,259790683.1
Ireland,IRL,Europe & Central Asia,High income,2017,82.15609756097562,2.5,37779.9987792969,7.06397724,3.50928997993469,6.71000003814697,,82.45330285,88856.95,47891.1,1015679.28
Iraq,IRQ,Middle East & North Africa,Upper middle income,2017,70.294,18.8,155080.001831055,4.19215298,,13.0200004577637,,42.36033706,3770394.86,1629954.92,6395231.57
Iceland,ISL,Europe & Central Asia,High income,2017,82.6609756097561,2.5,1669.99995708466,8.30908108,7.58385992050171,2.74000000953674,,78.81124984,6705.44,3290.42,64831.0
Israel,ISR,Middle East & North Africa,High income,2017,82.55121951219512,2.5,65610.0006103516,7.28954744,6.05790996551514,4.21999979019165,,92.69180272,154911.86,104186.95,1494138.52
Italy,ITA,Europe & Central Asia,High income,2017,82.94634146341465,2.5,329190.002441406,8.6777401,4.04493999481201,11.210000038147,,95.76461446,1112726.24,553655.36,16040523.66
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2017,74.267,9.0,7219.99979019165,6.14843798,5.26016998291016,11.6300001144409,,,60105.7,108412.39,577270.28
Jordan,JOR,Middle East & North Africa,Upper middle income,2017,74.292,8.8,26149.9996185303,7.98199606,3.22853994369507,18.1399993896484,,81.68932227,197923.96,317369.72,1434947.14
Japan,JPN,East Asia & Pacific,High income,2017,84.09975609756098,2.5,1155229.98046875,10.65627003,3.13057994842529,2.79999995231628,,80.23911509,3276201.53,1954915.02,30943062.1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2017,72.95,2.5,214580.001831055,3.05244446,2.75081992149353,4.90000009536743,,,827947.52,588490.41,4268960.03
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2017,65.909,25.1,18979.9995422363,4.1409831,4.96308994293213,3.51300001144409,3.0,,1193374.2,10403164.84,6175311.76
Cambodia,KHM,East Asia & Pacific,Lower middle income,2017,69.289,7.7,12689.9995803833,5.72757244,3.20000004768372,0.140000000596046,2.0,,523684.71,1720498.65,3103200.98
Kiribati,KIR,East Asia & Pacific,Lower middle income,2017,67.851,3.4,90.0000035762787,10.68678665,10.8631601333618,,3.5,25.67971129,4732.54,16588.61,35198.73
Kuwait,KWT,Middle East & North Africa,High income,2017,75.311,2.5,90730.0033569336,4.65326786,6.3654899597168,2.19700002670288,,100.0,75910.61,68669.19,547844.58
Lebanon,LBN,Middle East & North Africa,Lower middle income,2017,78.833,6.8,29319.9996948242,7.7873559,2.13294005393982,10.2740001678467,,15.75475375,130554.77,126819.57,1099126.37
Liberia,LBR,Sub-Saharan Africa,Low income,2017,63.295,36.6,1279.99997138977,9.09297276,2.66330003738403,3.04900002479553,3.0,,107955.67,1306118.65,632671.97
Libya,LBY,Middle East & North Africa,Upper middle income,2017,72.52,,55159.9998474121,,,19.371000289917,,21.61655428,345469.25,143368.13,1191291.85
Sri Lanka,LKA,South Asia,Lower middle income,2017,76.648,4.3,23360.0006103516,3.59565234,,4.05000019073486,,,730252.13,597449.67,4291841.43
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2017,52.947,29.5,699.999988079071,10.08778667,8.15688991546631,23.2000007629395,3.0,42.14656281,168813.85,1074969.92,445954.55
Lithuania,LTU,Europe & Central Asia,High income,2017,75.48048780487807,2.5,11220.0002670288,6.47513723,3.81220006942749,7.07000017166138,,93.35363524,140515.79,46017.08,927238.97
Luxembourg,LUX,Europe & Central Asia,High income,2017,82.09512195121953,2.5,9000.0,5.25779152,3.48645997047424,5.51999998092651,,96.72498505,13925.35,5850.54,124727.52
Latvia,LVA,Europe & Central Asia,High income,2017,74.62926829268294,2.5,7119.99988555908,5.97031736,4.36671018600464,8.72000026702881,,76.5155682,85209.57,34850.92,655828.16
Morocco,MAR,Middle East & North Africa,Lower middle income,2017,76.218,3.7,63520.0004577637,5.23467541,5.11831569671631,9.24199962615967,,38.37603783,1109674.53,1606372.32,7366849.1
Monaco,MCO,Europe & Central Asia,High income,2017,,,,1.64274836,1.45792996883392,,,100.0,983.52,517.37,12155.68
Moldova,MDA,Europe & Central Asia,Upper middle income,2017,71.717,,8060.0004196167,7.01328516,5.6184401512146,4.09999990463257,2.5,,149506.5,106426.6,1139638.64
Madagascar,MDG,Sub-Saharan Africa,Low income,2017,66.311,42.3,3470.00002861023,4.84431553,2.70137429237366,1.82299995422363,2.5,9.407308361,590791.34,6324134.17,3854013.73
Maldives,MDV,South Asia,Upper middle income,2017,78.325,,1860.00001430511,9.24117565,3.88747000694275,5.86999988555908,2.5,,7735.42,16926.23,61324.45
Mexico,MEX,Latin America & Caribbean,Upper middle income,2017,74.947,6.1,471579.986572266,5.45759058,4.51821994781494,3.42000007629395,,50.0587208,5074970.67,3794766.45,24415569.65
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2017,,,180.000007152557,16.07778358,15.2200002670288,,3.5,,2569.81,4085.19,14354.45
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2017,75.95365853658537,2.8,7789.99996185303,6.5939827,,22.3799991607666,,12.34358909,59842.18,36031.29,645740.49
Mali,MLI,Sub-Saharan Africa,Low income,2017,58.452,3.1,5179.99982833862,3.67425632,3.78976988792419,7.40999984741211,3.0,17.82759777,861303.54,10455713.77,3330760.45
Malta,MLT,Middle East & North Africa,High income,2017,82.34634146341465,2.5,1519.99998092651,8.89494133,4.65162992477417,4.0,,91.86797469,9155.35,5663.39,105545.35
Myanmar,MMR,East Asia & Pacific,Lower middle income,2017,66.558,3.0,32500.0,5.08065748,2.32633996009827,1.55999994277954,2.5,60.85804939,2327896.89,5517990.29,12423589.64
Montenegro,MNE,Europe & Central Asia,Upper middle income,2017,76.48536585365855,2.5,2269.99998092651,7.98255444,,16.0699996948242,,43.33861243,21453.94,7595.39,181787.41
Mongolia,MNG,East Asia & Pacific,Lower middle income,2017,69.509,6.3,19579.9999237061,4.0050602,4.06897020339966,6.3600001335144,3.5,51.49591845,173870.3,174769.06,788018.91
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2017,,,,,,,,,1506.0,1243.95,12224.61
Mozambique,MOZ,Sub-Saharan Africa,Low income,2017,59.309,31.4,7210.00003814697,7.75916147,5.50555992126465,3.45099997520447,2.5,,945027.37,12304175.53,4155584.34
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2017,64.464,8.5,3490.00000953674,3.33722878,,10.3400001525879,3.0,,105846.74,654014.08,500493.04
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2017,74.51463414634146,6.0,4170.00007629395,5.80943251,5.02312994003296,6.75,,,30743.78,38401.49,343050.3
Malawi,MWI,Sub-Saharan Africa,Low income,2017,63.279,16.6,1190.00005722046,10.88755989,4.03133010864258,5.76000022888184,2.5,23.45407277,406598.03,4948217.64,2389662.76
Malaysia,MYS,East Asia & Pacific,Upper middle income,2017,75.828,3.2,227619.995117188,3.70413661,4.6753101348877,3.41000008583069,,75.86281624,801143.21,1233788.07,5354202.28
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2017,63.021,19.9,4269.99998092651,8.72573948,9.70867252349854,21.6389999389648,,,101159.77,537805.1,368491.59
Niger,NER,Sub-Saharan Africa,Low income,2017,61.599,,1909.9999666214,5.57411432,2.57818007469177,0.541999995708466,3.0,15.01045325,815499.81,11334045.13,3166463.47
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2017,53.95,10.0,108500.0,3.75336528,,8.39000034332275,3.0,28.73534958,5448417.27,83459500.97,30200836.13
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2017,74.068,17.2,5480.00001907349,8.33672619,4.35769987106323,3.29999995231628,2.5,,167770.37,226754.35,1034566.37
Netherlands,NLD,Europe & Central Asia,High income,2017,81.76097560975612,2.5,155759.994506836,10.1082983,5.17509984970093,4.84000015258789,,97.49010655,349343.72,189438.96,4134124.88
Norway,NOR,Europe & Central Asia,High income,2017,82.60975609756098,2.5,37720.0012207031,10.31589031,7.91198015213013,4.15999984741211,,64.34303832,122981.13,58362.57,1138352.82
Nepal,NPL,South Asia,Lower middle income,2017,70.169,4.2,12479.9995422363,4.72173262,4.76722002029419,3.31800007820129,3.0,41.1154797,885689.55,2954273.69,5479328.32
Nauru,NRU,East Asia & Pacific,High income,2017,,,70.0000002980232,11.5623312,6.61619186401367,,,,590.87,838.45,2481.82
New Zealand,NZL,East Asia & Pacific,High income,2017,81.65853658536587,2.5,32930.0003051758,9.01967621,6.25973987579346,4.73999977111816,,81.30071781,154255.43,44607.07,968990.18
Oman,OMN,Middle East & North Africa,High income,2017,77.393,8.4,71930.0003051758,3.97070861,5.84018993377686,2.56500005722046,,,174105.18,111292.38,585000.85
Pakistan,PAK,South Asia,Lower middle income,2017,66.947,12.1,198830.001831055,2.90229392,2.89951992034912,3.91599988937378,3.0,,5945204.74,50472800.65,39693840.2
Panama,PAN,Latin America & Caribbean,High income,2017,78.149,6.7,10130.0001144409,6.90812922,2.88224005699158,3.85899996757507,,,117255.71,157790.85,658894.23
Peru,PER,Latin America & Caribbean,Upper middle income,2017,76.286,7.6,54270.0004577637,4.91776848,3.93130993843079,3.69000005722046,,45.39758923,851387.09,1649707.72,4902131.56
Philippines,PHL,East Asia & Pacific,Lower middle income,2017,70.952,7.5,133500.0,3.960428,4.40000009536743,2.54999995231628,,57.0956432,3221254.99,8991089.2,20421407.24
Palau,PLW,East Asia & Pacific,Upper middle income,2017,,,259.999990463257,12.04422569,6.59000015258789,,,,1009.11,1032.29,6130.72
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2017,64.01,23.1,7610.0001335144,2.22970963,1.96493005752563,2.50699996948242,3.0,,399664.47,1892832.31,1893152.72
Poland,POL,Europe & Central Asia,High income,2017,77.75365853658538,2.5,312859.985351563,6.5601325,4.5584602355957,4.8899998664856,,90.15793759,1445093.65,538485.99,10494719.73
Puerto Rico,PRI,Latin America & Caribbean,High income,2017,79.63453658536588,,,,,10.8000001907349,,32.50916088,209467.8,80327.85,880029.73
Portugal,PRT,Europe & Central Asia,High income,2017,81.42439024390245,2.5,53330.0018310547,9.30583763,5.0156102180481,8.86999988555908,,82.78225037,219570.97,192038.99,2879525.78
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2017,73.992,7.8,8060.0004196167,6.60703087,3.08968997001648,4.6100001335144,,58.12856063,228167.89,263073.84,1164671.83
Qatar,QAT,Middle East & North Africa,High income,2017,79.981,,87540.0009155273,2.977561,2.96745991706848,0.140000000596046,,97.2,81396.25,30267.94,301037.82
Romania,ROU,Europe & Central Asia,High income,2017,75.30975609756098,2.5,74209.9990844727,5.1508317,3.09539008140564,4.92999982833862,,77.35901664,702107.22,418365.8,6350644.02
Rwanda,RWA,Sub-Saharan Africa,Low income,2017,68.341,34.7,1190.00005722046,6.38999128,3.12646007537842,1.13699996471405,3.5,,419208.85,2209880.19,1722618.61
Saudi Arabia,SAU,Middle East & North Africa,High income,2017,74.874,3.7,545070.007324219,6.26256323,8.01642513275146,5.8899998664856,,55.45596235,2000056.94,643663.66,5217010.11
Sudan,SDN,Sub-Saharan Africa,Low income,2017,64.881,11.8,20959.9990844727,6.05546141,,17.5330009460449,1.5,,1305714.68,5003909.71,6834392.54
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2017,67.38,8.5,9800.00019073486,3.99707484,4.62496995925903,3.69000005722046,3.5,22.35530807,344250.34,3144770.08,2177014.17
Singapore,SGP,East Asia & Pacific,High income,2017,83.09512195121954,,49139.9993896484,4.36418819,2.76826000213623,4.19999980926514,,100.0,90858.29,81016.56,826454.97
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2017,72.645,17.7,349.999994039536,4.22589684,12.1099996566772,0.707000017166138,3.0,,38268.3,87626.32,177283.57
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2017,53.895,27.2,939.999997615814,9.39976025,4.66096019744873,4.66300010681152,3.0,13.24676127,370362.06,3212165.46,1345818.13
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2017,72.872,9.2,6380.00011444092,7.21280336,3.7252299785614,4.3899998664856,,,360505.81,224784.4,1166204.07
San Marino,SMR,Europe & Central Asia,High income,2017,,,,7.22321129,3.36997008323669,,,70.3715,744.4,352.94,7858.88
Somalia,SOM,Sub-Saharan Africa,Low income,2017,56.709,58.9,660.000026226044,,,18.8819999694824,1.5,28.8495718,1201178.36,9023240.99,2831333.39
Serbia,SRB,Europe & Central Asia,Upper middle income,2017,75.53902439024391,4.0,47340.0001525879,8.22039318,3.71016001701355,13.4799995422363,,18.28920415,273324.18,118619.37,2862947.16
South Sudan,SSD,Sub-Saharan Africa,Low income,2017,57.365,,1519.99998092651,8.23701382,,12.253999710083,1.5,,445340.57,3765945.02,1255614.34
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2017,69.933,12.5,140.000000596046,6.46091604,5.03636980056763,13.9739999771118,3.5,31.29180774,4243.95,17406.41,32227.24
Suriname,SUR,Latin America & Caribbean,Upper middle income,2017,71.463,8.3,2500.0,5.9441762,5.45866966247559,7.90399980545044,,26.10961233,24127.6,35739.78,132615.74
Slovenia,SVN,Europe & Central Asia,High income,2017,81.02926829268294,2.5,14119.9998855591,8.18522835,4.78053998947144,6.55999994277954,,68.07094176,86588.11,21435.93,508791.41
Sweden,SWE,Europe & Central Asia,High income,2017,82.40975609756099,2.5,38290.0009155273,10.78509998,7.56883001327515,6.71999979019165,,94.78554161,240969.41,103165.17,2355683.06
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2017,58.319,12.4,889.999985694885,6.98103666,6.13809013366699,22.7530002593994,,,68254.91,392042.64,201967.46
Seychelles,SYC,Sub-Saharan Africa,High income,2017,74.3,,579.999983310699,4.90735865,3.67728996276855,,,,2990.76,4585.08,23343.37
Chad,TCD,Sub-Saharan Africa,Low income,2017,53.712,29.1,2150.00009536743,4.55722904,2.45481991767883,1.11899995803833,2.5,9.625769072,583681.28,8435895.84,2323389.14
Togo,TGO,Sub-Saharan Africa,Low income,2017,60.489,21.0,2069.9999332428,6.49387741,3.7605299949646,3.74000000953674,3.0,8.711846393,247347.61,2173030.66,1146840.78
Thailand,THA,East Asia & Pacific,Upper middle income,2017,76.683,7.7,258820.007324219,3.84309888,3.3557300567627,0.829999983310699,,24.94249122,2588422.51,2735363.03,14760222.71
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2017,70.647,,7369.99988555908,7.2288146,5.83796977996826,6.9539999961853,2.5,,243363.59,748344.86,1683184.04
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2017,67.956,3.5,73120.002746582,6.93536758,,4.2039999961853,,,131525.95,312155.42,1137604.0
Tonga,TON,East Asia & Pacific,Upper middle income,2017,70.701,,180.000007152557,5.09755182,,2.81500005722046,3.5,34.68312286,2122.62,5253.74,20076.84
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2017,73.245,6.9,18250.0,6.99457884,3.57549691200256,3.27500009536743,,,51684.72,47040.58,352172.25
Tunisia,TUN,Middle East & North Africa,Lower middle income,2017,76.31,2.5,29959.9990844727,6.84927845,,15.3299999237061,,77.34910318,297045.77,261565.4,2261628.44
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2017,,,9.99999977648258,16.77852631,,,3.5,6.134402761,470.12,623.04,3204.72
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2017,64.479,23.0,11829.9999237061,4.08257437,4.4305100440979,2.17700004577637,3.0,24.1449869,1483112.46,14333067.67,8207830.3
Uganda,UGA,Sub-Saharan Africa,Low income,2017,62.516,,5170.00007629395,4.0002389,2.25363993644714,1.932000041008,2.0,,1083543.73,11590015.68,5091861.91
Ukraine,UKR,Europe & Central Asia,Lower middle income,2017,71.78097560975611,2.5,174940.002441406,7.43332481,5.41707992553711,9.5,,69.68638742,2821131.91,1351307.58,17577101.86
Uruguay,URY,Latin America & Caribbean,High income,2017,77.632,2.5,6099.99990463257,8.82179165,4.47097015380859,7.8899998664856,,,133496.62,75921.4,842492.77
United States,USA,North America,High income,2017,78.53902439024391,2.5,4819370.1171875,16.80583572,5.10922002792358,4.3600001335144,,98.29928582,10037852.7,4922672.64,91918644.11
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2017,71.388,2.5,109529.998779297,5.07679939,5.03282022476196,5.80000019073486,2.0,,1089076.86,2041644.67,6832682.07
Vietnam,VNM,East Asia & Pacific,Lower middle income,2017,75.241,7.2,230449.996948242,4.7128343600000004,4.08553981781006,1.87000000476837,,,3145771.92,3504320.89,18633103.08
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2017,70.172,12.3,170.000001788139,2.7629149,4.53353023529053,1.74500000476837,3.0,,12256.16,26047.19,66130.73
Samoa,WSM,East Asia & Pacific,Lower middle income,2017,73.046,4.6,310.000002384186,5.56750727,4.18315982818604,8.57800006866455,4.0,47.74011009,6621.84,8848.15,42609.98
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2017,63.538,5.5,435649.993896484,8.72262383,5.59867000579834,27.0400009155273,,,2977216.27,14686445.75,10241059.2
Zambia,ZMB,Sub-Saharan Africa,Low income,2017,63.043,,6809.99994277954,4.37697697,3.72964000701904,11.6300001144409,3.0,,500913.94,5152430.9,2515400.8
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2017,60.812,,10340.0001525879,7.46975242,5.81877994537354,4.78499984741211,2.0,26.57682351,602042.89,4521261.68,2272515.94
Afghanistan,AFG,South Asia,Low income,2018,64.486,24.0,6070.00017166138,14.12674332,3.19979000091553,11.1520004272461,2.0,,3639008.81,6196459.69,7433930.09
Angola,AGO,Sub-Saharan Africa,Lower middle income,2018,60.782,15.7,23959.9990844727,2.54010224,2.04470133781433,7.4210000038147,,,1158963.53,7474999.86,4055077.37
Albania,ALB,Europe & Central Asia,Upper middle income,2018,78.458,4.6,5110.0001335144,5.23207188,,12.3000001907349,,47.39384501,80863.83,53068.75,625477.23
Andorra,AND,Europe & Central Asia,High income,2018,,,490.000009536743,6.75162506,3.2467200756073,,,100.0000012,2078.84,784.45,18509.85
United Arab Emirates,ARE,Middle East & North Africa,High income,2018,77.814,6.2,177119.995117188,4.14545679,,2.35199999809265,,97.90201114,382398.7,120350.89,1568154.31
Argentina,ARG,Latin America & Caribbean,Upper middle income,2018,76.52,3.4,176899.993896484,9.66646481,4.87773990631104,9.22000026702881,,,1455008.45,1444052.37,9562437.21
Armenia,ARM,Europe & Central Asia,Upper middle income,2018,74.945,2.9,5710.00003814697,10.00543404,2.25587010383606,18.9699993133545,,66.1091264,77822.54,68406.13,777588.26
American Samoa,ASM,East Asia & Pacific,Upper middle income,2018,,,,,,,,,1509.19,1886.81,12993.42
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2018,76.885,,509.999990463257,4.85093021,2.64407563209534,,,,2162.06,2415.23,19329.36
Australia,AUS,East Asia & Pacific,High income,2018,82.7487804878049,2.5,387070.007324219,9.1550045,5.12344980239868,5.30000019073486,,72.32566936,740289.3,215989.71,5215443.84
Austria,AUT,Europe & Central Asia,High income,2018,81.69268292682928,2.5,63060.001373291,10.31750679,5.22452020645142,4.84999990463257,,99.63912654,223597.89,75111.35,2215363.91
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2018,72.864,2.5,32729.9995422363,3.55621028,2.45543003082275,4.90000009536743,,21.9151199,246823.74,508519.04,2388581.76
Burundi,BDI,Sub-Saharan Africa,Low income,2018,61.247,,689.999997615814,8.2447691,5.07864999771118,1.58700001239777,1.5,,499014.05,3577579.26,1612728.54
Belgium,BEL,Europe & Central Asia,High income,2018,81.59512195121953,2.5,93660.0036621094,10.76469994,6.38137006759644,5.94999980926514,,87.05901486,371266.36,166632.87,2838541.08
Benin,BEN,Sub-Saharan Africa,Lower middle income,2018,61.47,8.1,7420.00007629395,2.50416446,2.93161988258362,1.47000002861023,3.5,,407410.44,4288970.49,1878390.43
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2018,61.174,12.7,4670.00007629395,4.90988731,5.488609790802,4.69000005722046,3.5,,982292.59,9144973.44,4134304.64
Bangladesh,BGD,South Asia,Lower middle income,2018,72.32,11.5,83449.9969482422,2.50803041,,4.41300010681152,2.5,36.69010606,3211723.45,12219443.0,27602139.69
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2018,74.96341463414636,2.8,40900.0015258789,7.3434248,,5.21000003814697,,68.60083817,256934.63,115745.82,2893654.12
Bahrain,BHR,Middle East & North Africa,High income,2018,77.163,,30809.9994659424,4.14378214,2.36660718917847,1.20099997520447,,90.020356,28409.56,18139.26,230768.79
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2018,77.262,2.5,22600.0003814697,8.89146042,,18.3999996185303,,40.31840048,109847.12,46050.71,997461.69
Belarus,BLR,Europe & Central Asia,Upper middle income,2018,74.17560975609757,2.5,58950.0007629395,5.52699471,5.38111019134521,4.76000022888184,,74.3512062,474553.12,149965.99,3106235.34
Belize,BLZ,Latin America & Caribbean,Upper middle income,2018,74.496,6.7,629.999995231628,5.81922674,7.47227001190186,6.64400005340576,,,19315.44,19711.3,65346.14
Bermuda,BMU,North America,High income,2018,81.65170731707317,,,,,,,,1240.0,1150.88,15802.77
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2018,71.239,12.1,23229.9995422363,6.64209032,8.89999961853027,3.51999998092651,,49.94654184,382903.33,1048425.1,2206065.07
Brazil,BRA,Latin America & Caribbean,Upper middle income,2018,75.672,2.5,433989.990234375,9.46475124,6.08851003646851,12.3299999237061,,46.84473257,9760000.11,9296911.39,45986852.09
Barbados,BRB,Latin America & Caribbean,High income,2018,79.081,4.1,1240.00000953674,6.56259155,5.42886018753052,8.31999969482422,,,7027.68,9427.51,80292.08
Bhutan,BTN,South Asia,Lower middle income,2018,71.46,,1049.99995231628,3.2427721,6.85084009170532,2.44400000572205,4.5,64.04963687,20231.42,64127.81,131820.41
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2018,69.275,21.5,7309.99994277954,5.96867228,6.72130727767944,22.0709991455078,,,118972.88,581464.01,423588.59
Central African Republic,CAF,Sub-Saharan Africa,Low income,2018,52.805,46.8,230.000004172325,10.99530983,1.56587600708008,5.60500001907349,2.5,14.29069706,422377.57,3068867.31,985014.99
